id,user_id,metric_date,login_count,feature_usage,features_used_count,support_tickets_opened,support_tickets_resolved,session_duration_minutes
2185,590,2024-12-28,2,"automation,collaboration,collaboration,collaboration",4,5,0,107.0
2186,590,2025-04-18,13,"api,reports,export,integrations,search,dashboard",6,4,3,75.0
2187,590,2024-01-15,1,"analytics,automation,integrations,notifications,reports,notifications,search",7,2,1,143.0
2188,590,2025-04-06,8,"integrations",1,3,3,146.0
2189,590,2025-03-23,24,"collaboration,export,dashboard,automation,export,analytics",6,3,0,71.0
2190,591,2024-03-22,3,"analytics,export,dashboard,collaboration,collaboration",5,0,0,25.0
2191,591,2025-07-01,2,"search",1,3,2,29.0
2192,592,2025-10-09,5,"collaboration,collaboration,notifications",3,5,3,150.0
2193,592,2025-09-19,38,"collaboration,export,automation,export,export,export,search",7,0,0,59.0
2194,592,2025-11-14,49,"notifications,automation,api,dashboard,collaboration",5,0,0,53.0
2195,593,2024-12-22,15,"notifications,automation,automation,export,reports",5,1,0,155.0
2196,593,2025-01-23,13,"collaboration,collaboration,search,api,collaboration",5,4,0,55.0
2197,593,2025-04-21,41,"integrations,dashboard,search,search,reports",5,2,1,13.0
2198,593,2025-05-07,45,"analytics,search,reports,dashboard,dashboard,integrations,export",7,1,0,168.0
2199,593,2025-05-02,42,"reports,api,export,dashboard",4,0,0,60.0
2200,593,2025-11-19,45,"reports,search,reports,api,search,export",6,3,0,44.0
2201,594,2024-12-29,5,"collaboration",1,5,2,3.0
2202,594,2025-05-29,3,"collaboration,collaboration,api,api,automation",5,1,0,20.0
2203,594,2025-10-26,0,"reports,reports,integrations,integrations,automation,api,notifications",7,3,2,21.0
2204,594,2023-09-13,0,"reports,dashboard,api,analytics,reports",5,0,0,13.0
2205,595,2025-07-03,8,"automation,reports,notifications,export",4,1,0,145.0
2206,595,2025-06-18,23,"search,export,export,export,search",5,1,0,113.0
2207,595,2025-10-09,45,"reports",1,1,0,100.0
2208,596,2024-08-13,28,"integrations,dashboard,analytics",3,4,3,65.0
2209,596,2024-02-04,9,"collaboration,analytics",2,2,1,6.0
2210,596,2024-05-18,14,"export,search,notifications,export,automation,dashboard,dashboard",7,2,0,23.0
2211,596,2023-10-06,2,"export,dashboard,search,automation,search",5,1,1,169.0
2212,597,2025-10-26,20,"collaboration,reports,analytics,automation",4,1,1,56.0
2213,597,2025-10-25,42,"automation",1,0,0,37.0
2214,597,2025-11-21,23,"analytics",1,3,1,160.0
2215,597,2025-11-08,28,"automation,notifications,integrations",3,3,0,33.0
2216,597,2025-11-02,27,"collaboration,integrations,reports,integrations,analytics,collaboration,search",7,1,1,150.0
2217,597,2025-11-12,24,"dashboard,api,export,search,collaboration",5,0,0,155.0
2218,598,2025-03-02,1,"collaboration",1,3,2,18.0
2219,598,2025-07-31,5,"collaboration",1,3,2,3.0
2220,598,2025-01-01,1,"integrations",1,2,2,17.0
2221,598,2024-03-11,0,"export,automation,collaboration,api",4,5,5,23.0
2222,598,2025-02-14,0,"reports,export,collaboration,search,reports,collaboration",6,2,2,28.0
2223,599,2025-03-13,8,"reports,integrations",2,4,0,47.0
2224,599,2025-08-14,43,"analytics,automation",2,5,0,93.0
2225,599,2025-05-26,30,"automation,dashboard,automation",3,0,0,137.0
2226,599,2025-10-12,35,"dashboard,notifications,automation,reports",4,0,0,57.0
2227,599,2025-10-30,3,"notifications,notifications",2,3,3,13.0
2228,600,2025-09-01,9,"integrations",1,5,5,137.0
2229,600,2025-04-22,11,"dashboard,reports,api,integrations,export,analytics",6,4,3,102.0
2230,600,2025-01-17,11,"search,search",2,5,0,159.0
2231,600,2025-01-31,42,"integrations,integrations,export",3,5,0,64.0
2232,600,2025-10-10,2,"collaboration,reports",2,3,1,39.0
2233,600,2025-06-09,41,"analytics,integrations,search,reports,search,analytics,notifications",7,3,0,38.0
